iter,s,exp(mu),error
1,0.15202587046432825,186.84981524204218,0.040589900221606835
2,0.15202587046432825,186.84981524204218,0.03420672448510675
3,0.15202587046432825,186.84981524204218,0.03689891597323694
4,1.1480857632577006,270.92024552404894,0.04280198593523436
5,1.1480857632577006,270.92024552404894,0.03546618107437
6,0.9488718716622468,248.27859326500072,0.021053503271427295
7,0.9769141033989381,236.9262896836336,0.017608236708995022
8,0.9769141033989381,236.9262896836336,0.016435327803241407
9,0.9769141033989381,236.9262896836336,0.01758806413452032
10,0.35580906053701966,203.12501361247942,0.012983836104942165
11,0.6571796249883626,220.0279330588803,0.003324154027718957
12,0.6571796249883626,220.0279330588803,0.009453041838477198
13,0.15730439144941855,189.6456721300099,0.006126989472816161
14,0.15730439144941855,189.6456721300099,0.009396275858019503
15,0.15730439144941855,189.6456721300099,0.002954657340538823
16,0.15730439144941855,189.6456721300099,0.002745906043549196
17,0.36907584242837466,201.66600537955475,0.004661544808322687
18,0.1667881834401328,190.47755335998335,0.008823264701911663
19,0.1667881834401328,190.47755335998335,0.0038897300677553626
20,0.634119279432916,217.84894143110856,0.005375872022286238
21,0.6446588630905179,217.86338596327442,0.011452947218947641
22,0.7236945634018621,222.45691836081713,0.0011313708498984921
23,0.7144276342377456,220.79119831229485,0.006412487816752576
24,0.7144276342377456,220.79119831229485,0.003275667870831821
25,0.7144276342377456,220.79119831229485,0.009918669265581971
26,0.7144276342377456,220.79119831229485,0.007170076708097336
27,0.7144276342377456,220.79119831229485,0.003423448553724752
28,0.7144276342377456,220.79119831229485,0.0011313708498984921
29,0.7144276342377456,220.79119831229485,0.0028635642126552947
30,0.7144276342377456,220.79119831229485,0.009575489543621264
31,0.7144276342377456,220.79119831229485,0.004384062043356608
32,0.7144276342377456,220.79119831229485,0.0011313708498984921
33,0.7144276342377456,220.79119831229485,0.003883297567789545
34,0.7144276342377456,220.79119831229485,0.003622154055254959
35,0.7144276342377456,220.79119831229485,0.005913543776789023
36,0.7144276342377456,220.79119831229485,0.0013000000000000234
37,0.7144276342377456,220.79119831229485,0.007382411530116674
38,0.7144276342377456,220.79119831229485,0.0034928498393145785
39,0.7144276342377456,220.79119831229485,0.0020248456731316706
40,0.7144276342377456,220.79119831229485,0.004119465984809188
41,0.7144276342377456,220.79119831229485,0.005869412236331648
42,0.7144276342377456,220.79119831229485,0.0025000000000000126
43,0.7144276342377456,220.79119831229485,0.007071067811865481
44,0.7144276342377456,220.79119831229485,0.003733630940518875
45,0.7144276342377456,220.79119831229485,0.001700000000000001
46,0.7144276342377456,220.79119831229485,0.006103277807866845
47,0.7144276342377456,220.79119831229485,0.005124451190127598
48,0.7144276342377456,220.79119831229485,0.0041773197148410775
49,0.7144276342377456,220.79119831229485,0.002501999200639363
50,0.7144276342377456,220.79119831229485,0.006923149572268364
