Y,y_pred
[0.0, 0.0, 0.0, 0.0, 0.0027, 0.3896],[0.     0.     0.     0.     0.0041 0.3966]
[0.0, 0.0, 0.0, 0.0, 0.008, 0.4494],[0.     0.     0.     0.     0.0103 0.4484]
[0.0, 0.0, 0.0, 0.0, 0.0122, 0.4907],[0.00e+00 0.00e+00 0.00e+00 1.00e-04 1.69e-02 4.98e-01]
[0.0, 0.0, 0.0, 0.0, 0.0547, 0.6964],[0.000e+00 0.000e+00 0.000e+00 5.000e-04 5.530e-02 6.988e-01]
[0.0, 0.0, 0.0, 0.0, 0.1341, 0.9069],[0.     0.     0.     0.0011 0.1301 0.9065]
[0.0, 0.0, 0.0, 0.0004, 0.2635, 0.9692],[0.     0.     0.     0.0052 0.2604 0.972 ]
[0.0, 0.0, 0.0, 0.0447, 0.7452, 0.9922],[0.     0.     0.     0.0433 0.748  0.9997]
[0.0, 0.0, 0.008, 0.9345, 0.9886, 0.9871],[0.     0.     0.0098 0.9339 1.     1.    ]
