iter,s,exp(mu),error
1,0.8397800494765022,118.50367316833618,0.2066999758103517
2,0.8397800494765022,118.50367316833618,0.20530730625089788
3,1.684017647668563,392.35488642172663,0.17480431916860636
4,0.7887485643699019,179.58602330549766,0.012903487900563919
5,0.7887485643699019,179.58602330549766,0.016130406070524014
6,0.7887485643699019,179.58602330549766,0.026870057685088763
7,0.7887485643699019,179.58602330549766,0.012041594578792218
8,0.7887485643699019,179.58602330549766,0.01477667080231532
9,0.7887485643699019,179.58602330549766,0.01205445975562565
10,0.7887485643699019,179.58602330549766,0.016337074401495528
11,0.7887485643699019,179.58602330549766,0.015190786681406608
12,0.7887485643699019,179.58602330549766,0.02299652147608409
13,0.6177713532915377,183.44824721957647,0.011800423721205919
14,0.7586539943829695,184.57417618339483,0.005053711507397314
15,0.7586539943829695,184.57417618339483,0.004964876634922547
16,0.7586539943829695,184.57417618339483,0.005147815070493484
17,0.7586539943829695,184.57417618339483,0.0057070132293521045
18,0.7586539943829695,184.57417618339483,0.0024103941586388214
19,0.7586539943829695,184.57417618339483,0.0011401754250991041
20,0.7586539943829695,184.57417618339483,0.006926037828369112
21,0.7586539943829695,184.57417618339483,0.0040012498047485145
22,0.7961278559498854,185.67397689983773,0.004519955751995852
23,0.7961278559498854,185.67397689983773,0.009241753080449625
24,0.7970776750849549,184.68282790307046,0.002406241883103203
25,0.7970776750849549,184.68282790307046,0.008860586888011453
26,0.7970776750849549,184.68282790307046,0.004744470465710571
27,0.7970776750849549,184.68282790307046,0.0038288379438153382
28,0.7970776750849549,184.68282790307046,0.003196873472629171
29,0.7970776750849549,184.68282790307046,0.0023086792761230486
30,0.7970776750849549,184.68282790307046,0.0027856776554368154
31,0.7970776750849549,184.68282790307046,0.015670673246545568
32,0.7970776750849549,184.68282790307046,0.00615873363606514
33,0.7970776750849549,184.68282790307046,0.0024351591323771918
34,0.7970776750849549,184.68282790307046,0.004047221268969606
35,0.7970776750849549,184.68282790307046,0.004499999999999994
36,0.7970776750849549,184.68282790307046,0.004614108798023687
37,0.7970776750849549,184.68282790307046,0.002308679276123042
38,0.7970776750849549,184.68282790307046,0.0033241540277189354
39,0.7970776750849549,184.68282790307046,0.0029849623113198777
40,0.7970776750849549,184.68282790307046,0.003982461550348018
41,0.7970776750849549,184.68282790307046,0.002617250465660489
42,0.7970776750849549,184.68282790307046,0.005900847396772788
43,0.7970776750849549,184.68282790307046,0.0027313000567495338
44,0.7970776750849549,184.68282790307046,0.0009695359714832725
45,0.7970776750849549,184.68282790307046,0.010767079455451165
46,0.7970776750849549,184.68282790307046,0.0029154759474226666
47,0.7957673197092543,184.04384401261615,0.009968951800465215
48,0.7957673197092543,184.04384401261615,0.0026076809620810652
49,0.7957673197092543,184.04384401261615,0.005141011573610774
50,0.7957673197092543,184.04384401261615,0.009047651629014023
