iter,s,exp(mu),error
1,0.8754532070189178,371.12462554220696,0.03297293151670544
2,0.8754532070189178,371.12462554220696,0.03194471988791988
3,0.8754532070189178,371.12462554220696,0.0321689356954752
4,1.6949433890175563,337.3680281287454,0.03177417414239546
5,1.6949433890175563,337.3680281287454,0.030739714646714076
6,1.2099516379769693,393.63563297217576,0.01942393477234444
7,1.2099516379769693,393.63563297217576,0.019253297712142875
8,1.2099516379769693,393.63563297217576,0.020381533328855277
9,1.2099516379769693,393.63563297217576,0.019199497737930067
10,1.199091454063483,376.59355134323306,0.019884112786146237
11,1.2208774789672887,401.8528870372988,0.019886450698583125
12,1.2208774789672887,401.8528870372988,0.019571578801597753
13,1.202231105030922,405.3876489809923,0.01923005765676235
14,1.194912725697037,388.1146341477792,0.019368459313450718
15,1.194912725697037,388.1146341477792,0.01978411798962876
16,1.194912725697037,388.1146341477792,0.01943308991199946
17,1.2046928689953038,389.6329951764074,0.019681404035567573
18,1.2046928689953038,389.6329951764074,0.019606930973251956
19,1.1422635953011469,391.6495117798094,0.0189736868758212
20,1.1422635953011469,391.6495117798094,0.019876903622143453
21,1.1422635953011469,391.6495117798094,0.018898759875250064
22,1.1422635953011469,391.6495117798094,0.01975258146497566
23,1.1422635953011469,391.6495117798094,0.018677673517720237
24,1.1422635953011469,391.6495117798094,0.018922557651514224
25,1.1422635953011469,391.6495117798094,0.019861152878111122
26,1.1422635953011469,391.6495117798094,0.017795135004452952
27,1.1422635953011469,391.6495117798094,0.019125241720591973
28,1.106608232781923,401.8528870372988,0.01933446940962836
29,1.1294363954424842,406.5964747149857,0.019199078344873416
30,1.1294363954424842,406.5964747149857,0.019810852470587725
31,1.1294363954424842,406.5964747149857,0.018505087516926085
32,1.1294363954424842,406.5964747149857,0.019739681781482225
33,1.1294363954424842,406.5964747149857,0.01829926299372927
34,1.1294363954424842,406.5964747149857,0.01879784322193686
35,1.1294363954424842,406.5964747149857,0.018841385882563084
36,1.1294363954424842,406.5964747149857,0.019665456952735295
37,1.1294363954424842,406.5964747149857,0.019445319829265506
38,1.1294363954424842,406.5964747149857,0.01864110068920264
39,1.1294363954424842,406.5964747149857,0.01874260825131963
40,1.1294363954424842,406.5964747149857,0.019262163617821793
41,1.1294363954424842,406.5964747149857,0.02056591818218039
42,1.1294363954424842,406.5964747149857,0.02016650161438515
43,1.1294363954424842,406.5964747149857,0.018867377031893603
44,1.1294363954424842,406.5964747149857,0.01918093849098542
45,1.1294363954424842,406.5964747149857,0.019944694829448915
46,1.1294363954424842,406.5964747149857,0.01957115451468687
47,1.1294363954424842,406.5964747149857,0.01927838516685966
48,1.1294363954424842,406.5964747149857,0.019667872928188713
49,1.1294363954424842,406.5964747149857,0.019766619129238803
50,1.1294363954424842,406.5964747149857,0.01884028250018696
