iter,s,exp(mu),error
1,2.541415650628588,384.64232123801605,0.05211031235928587
2,2.541415650628588,384.64232123801605,0.05087893856687744
3,1.465419239058809,213.18054465972173,0.023099942105158734
4,0.6870629390466263,562.0370162042298,0.0174728713296333
5,1.2323347067399943,346.2401276906235,0.004226870453238062
6,1.2607652470337651,323.5302106519379,0.005374112674639179
7,1.2607652470337651,323.5302106519379,0.0037348972766621264
8,0.6440439885079492,520.925552532634,0.0003772229732704768
9,1.1489212789418541,362.9503297296627,0.0017845063487749238
10,1.1489212789418541,362.9503297296627,0.0029446084359969534
11,1.0915275363117694,374.2394707422012,0.0013342009622693107
12,1.0673724613909865,385.1590997899605,0.0008528927940720823
13,0.6016706456979168,531.2240470178514,0.000753474880647108
14,0.6016706456979168,531.2240470178514,0.001469099452873498
15,0.6016706456979168,531.2240470178514,0.0010605993283042976
16,0.6016706456979168,531.2240470178514,0.0014493487451732862
17,0.6016706456979168,531.2240470178514,0.0004470693431369875
18,0.6016706456979168,531.2240470178514,0.0
19,0.6016706456979168,531.2240470178514,0.0014146722032176784
20,0.6016706456979168,531.2240470178514,0.0025983463749891856
21,0.6016706456979168,531.2240470178514,0.0006851373955290885
22,0.6016706456979168,531.2240470178514,0.00020587873387524483
23,0.6016706456979168,531.2240470178514,0.0025866466663974175
24,0.6016706456979168,531.2240470178514,0.0006538722250358737
25,0.6016706456979168,531.2240470178514,0.0017618106010002434
26,0.6016706456979168,531.2240470178514,0.0009991974283599491
27,0.6016706456979168,531.2240470178514,0.0
28,0.6016706456979168,531.2240470178514,0.0010683608713378655
29,0.6016706456979168,531.2240470178514,0.0007193101277674272
30,0.6016706456979168,531.2240470178514,0.002284079593454246
31,0.6016706456979168,531.2240470178514,0.0001372847325287263
32,0.6016706456979168,531.2240470178514,0.0004470693431369875
33,0.6016706456979168,531.2240470178514,0.0007573838341195082
34,0.6016706456979168,531.2240470178514,0.0009241791113808142
35,0.6016706456979168,531.2240470178514,0.0010337750409780764
36,0.6016706456979168,531.2240470178514,0.0007876316584693165
37,0.6016706456979168,531.2240470178514,0.002045867286689268
38,0.6016706456979168,531.2240470178514,0.0008264324633592457
39,0.6016706456979168,531.2240470178514,0.0009924051062675304
40,0.6016706456979168,531.2240470178514,0.0027732341241611777
41,0.6016706456979168,531.2240470178514,0.0023189644863121136
42,0.6016706456979168,531.2240470178514,0.001692316523522034
43,0.6016706456979168,531.2240470178514,0.000791904056589455
44,0.6016706456979168,531.2240470178514,0.0023503003977958575
45,0.6016706456979168,531.2240470178514,0.0002401636600929719
46,0.6016706456979168,531.2240470178514,0.0001372847325287263
47,0.6016706456979168,531.2240470178514,0.00013741395095791465
48,0.6016706456979168,531.2240470178514,0.0017068666561202098
49,0.6016706456979168,531.2240470178514,0.00041263070312413616
50,0.6016706456979168,531.2240470178514,0.0
