iter,s,exp(mu),error
1,2.764170082804731,212.16979261373427,0.22186649138614872
2,2.764170082804731,212.16979261373427,0.22327754029458494
3,1.3994998735638742,379.0194928130833,0.024542615997484845
4,1.3994998735638742,379.0194928130833,0.023925091431382228
5,0.8862961502939406,526.1294859642518,0.018504323819043014
6,0.8862961502939406,526.1294859642518,0.021800229356591684
7,0.8862961502939406,526.1294859642518,0.0207002415444845
8,0.7187021956966362,549.1124886068012,0.009299999999999975
9,0.7187021956966362,549.1124886068012,0.00990000000000002
10,0.8227155172599829,512.8056454790164,0.0008062257748298777
11,0.8227155172599829,512.8056454790164,0.0035999999999999366
12,0.8227155172599829,512.8056454790164,0.0062008063991709815
13,0.8227155172599829,512.8056454790164,0.0013038404810404977
14,0.8227155172599829,512.8056454790164,0.0019000000000000128
15,0.6095664045658875,563.4673836256602,0.011699999999999933
16,0.6095664045658875,563.4673836256602,0.0039000000000000146
17,0.6095664045658875,563.4673836256602,0.007199999999999984
18,0.8313292797544367,519.2062854830915,0.0027000000000000357
19,0.8313292797544367,519.2062854830915,0.008600000000000052
20,0.8313292797544367,519.2062854830915,0.005000999900019999
21,0.782436240465092,524.1550010839726,0.0017029386365926748
22,0.7838892060984186,519.3207456447359,0.0010049875621120899
23,0.7838892060984186,519.3207456447359,0.007500666637039622
24,0.7838892060984186,519.3207456447359,0.0042999999999999705
25,0.7838892060984186,519.3207456447359,0.0018000000000000238
26,0.8476699874038367,508.6993295341125,0.00223606797749977
27,0.8476699874038367,508.6993295341125,0.001104536101718716
28,0.8476699874038367,508.6993295341125,0.008299999999999974
29,0.8476699874038367,508.6993295341125,0.004501110973970708
30,0.8476699874038367,508.6993295341125,0.0019104973174542926
31,0.8476699874038367,508.6993295341125,0.008902246907382448
32,0.8476699874038367,508.6993295341125,0.008500588214941427
33,0.8476699874038367,508.6993295341125,0.002601922366251584
34,0.8476699874038367,508.6993295341125,0.0027018512172212947
35,0.8476699874038367,508.6993295341125,0.0028017851452244048
36,0.8476699874038367,508.6993295341125,0.0007071067811865811
37,0.8476699874038367,508.6993295341125,0.005600892785976228
38,0.8476699874038367,508.6993295341125,0.0023021728866442362
39,0.8476699874038367,508.6993295341125,0.005100980297942733
40,0.8476699874038367,508.6993295341125,0.004509988913511932
41,0.8476699874038367,508.6993295341125,0.008700574693662524
42,0.8476699874038367,508.6993295341125,0.002607680962081106
43,0.8476699874038367,508.6993295341125,0.00022360679774997404
44,0.8476699874038367,508.6993295341125,0.004301162633521284
45,0.8476699874038367,508.6993295341125,0.0009055385138137535
46,0.8476699874038367,508.6993295341125,0.0039000000000000146
47,0.8476699874038367,508.6993295341125,0.0035057096285916792
48,0.8476699874038367,508.6993295341125,0.0025179356624027813
49,0.8476699874038367,508.6993295341125,0.0
50,0.8476699874038367,508.6993295341125,0.0018027756377320184
