Y,y_pred
(0.0, 0.0, 0.0, 0.0, 0.0542, 0.4173, 0.6403),[0.     0.     0.     0.0028 0.137  0.3604 0.6663]
(0.0, 0.0, 0.0, 0.0, 0.0876, 0.4741, 0.696),[0.     0.     0.     0.0024 0.1466 0.4048 0.7473]
(0.0, 0.0, 0.0, 0.0, 0.6843),[0.000e+00 0.000e+00 0.000e+00 2.000e-04 6.761e-01]
(0.0, 0.0, 0.0, 0.0, 0.7089),[0.     0.     0.     0.     0.7144]
(0.0, 0.0, 0.0, 0.0, 0.7637),[0.    0.    0.    0.    0.751]
(0.0, 0.0, 0.0, 0.066, 0.8197),[0.000e+00 1.000e-04 3.500e-03 6.480e-02 8.187e-01]
(0.0, 0.0, 0.0, 0.0801, 0.8483),[0.     0.     0.0033 0.0784 0.8534]
