iter,s,exp(mu),error
1,0.5751343546884566,193.68869602131488,0.16841389491369171
2,0.5751343546884566,193.68869602131488,0.16621819996618897
3,0.8755079145829185,459.6599790071272,0.12468231630828817
4,1.5599623905689644,203.09740207404397,0.025821309029559338
5,1.5599623905689644,203.09740207404397,0.03245519989154286
6,1.5599623905689644,203.09740207404397,0.028559236684477504
7,1.3592169555031663,194.0106578843711,0.016424980974113775
8,1.4272884550910288,201.80986347850322,0.014284957122791828
9,1.4272884550910288,201.80986347850322,0.009725224933131377
10,1.4309058722166537,184.5052881218287,0.007293147468685883
11,1.4309058722166537,184.5052881218287,0.007619711280619439
12,1.4309058722166537,184.5052881218287,0.007917701686726987
13,1.449200459303242,187.55585315017143,0.004786439177509724
14,1.449200459303242,187.55585315017143,0.0041557189510360365
15,1.449200459303242,187.55585315017143,0.0064961527075646595
16,1.449200459303242,187.55585315017143,0.004571651780264973
17,1.449200459303242,187.55585315017143,0.0047655010229775375
18,1.4320591822599127,187.36837058140506,0.012595237195066958
19,1.4320591822599127,187.36837058140506,0.012673594596640643
20,1.4463063976085415,189.54348208736448,0.004777028364998494
21,1.4463063976085415,189.54348208736448,0.004042276586281546
22,1.4454179595872034,186.4556502108449,0.007598684096605122
23,1.4454179595872034,186.4556502108449,0.006956292115775434
24,1.4454179595872034,186.4556502108449,0.00875385629308589
25,1.4454179595872034,186.4556502108449,0.006456004956627542
26,1.4454179595872034,186.4556502108449,0.013226866597951284
27,1.4454179595872034,186.4556502108449,0.006560487786742636
28,1.4454179595872034,186.4556502108449,0.005399073994677223
29,1.4454179595872034,186.4556502108449,0.006605300901548737
30,1.4454179595872034,186.4556502108449,0.0042918527467749115
31,1.4454179595872034,186.4556502108449,0.004117037770047783
32,1.4454179595872034,186.4556502108449,0.003982461550347939
33,1.4454179595872034,186.4556502108449,0.00877040477971228
34,1.4454179595872034,186.4556502108449,0.005761076288333617
35,1.4454179595872034,186.4556502108449,0.013184081310428837
36,1.4243005350990945,188.98953208883574,0.005711392124517451
37,1.4243005350990945,188.98953208883574,0.006580273550544833
38,1.4243005350990945,188.98953208883574,0.004466542286825451
39,1.4243005350990945,188.98953208883574,0.0057358521598799474
40,1.4243005350990945,188.98953208883574,0.005833523806414065
41,1.4243005350990945,188.98953208883574,0.007570997292299008
42,1.4243005350990945,188.98953208883574,0.010770793842609662
43,1.4243005350990945,188.98953208883574,0.009425497334358534
44,1.4243005350990945,188.98953208883574,0.005910160742314877
45,1.4243005350990945,188.98953208883574,0.010155786527886382
46,1.4243005350990945,188.98953208883574,0.005505451843400317
47,1.4243005350990945,188.98953208883574,0.010221056696839087
48,1.4243005350990945,188.98953208883574,0.004283689998120762
49,1.4243005350990945,188.98953208883574,0.010052362906302134
50,1.4243005350990945,188.98953208883574,0.008179242018671398
