iter,s,exp(mu),error
1,4.561515169284178,8.901481848831056,0.12895688403605543
2,2.718488833843322,44.906954943765534,0.10558468338727575
3,1.0507314722693906,64.88618579921422,0.03731178071752306
4,0.8646301696953191,63.682108213545916,0.01502600398610341
5,0.5705948359269506,87.53561413727044,0.01410993047015314
6,0.5705948359269506,87.53561413727044,0.014455337062726828
7,0.6692067893994729,69.2210069539462,0.012046505536224527
8,0.6692067893994729,69.2210069539462,0.009383596174713762
9,0.7484741992171298,70.80488016296079,0.008424097254473292
10,0.7484741992171298,70.80488016296079,0.00573714694282479
11,0.7381397914878356,68.68683367908643,0.0026073875775363114
12,0.6982933436929564,73.20694061102724,0.0018968632130447161
13,0.7229700664923087,70.91677680080518,0.0012879592395308606
14,0.7229700664923087,70.91677680080518,0.0033789068745292434
15,0.7229700664923087,70.91677680080518,0.0019960047516691315
16,0.7249901956412881,69.9734026343313,0.0011561449914823602
17,0.7249901956412881,69.9734026343313,0.0025424084032157667
18,0.70488685982418,71.36514439404775,0.0010745377885808991
19,0.70488685982418,71.36514439404775,0.0019302288129297686
20,0.7142296763314366,70.60004071179189,0.0021065809593451205
21,0.6990943549169248,71.39548694514141,0.001632014829372786
22,0.7073467157164401,71.23180748805662,0.0022332835535628995
23,0.7073467157164401,71.23180748805662,0.002553982134139575
24,0.7073467157164401,71.23180748805662,0.0005408558147866338
25,0.7073467157164401,71.23180748805662,0.0005876616561498983
26,0.7073467157164401,71.23180748805662,0.004429997230989551
27,0.7073467157164401,71.23180748805662,0.00119381672092122
28,0.7073467157164401,71.23180748805662,0.0015000338422703732
29,0.7073467157164401,71.23180748805662,0.0007747146130189229
30,0.7073467157164401,71.23180748805662,0.0005412837344081653
31,0.7073467157164401,71.23180748805662,0.0026996666510978886
32,0.7073467157164401,71.23180748805662,0.0004316424417546214
33,0.7073467157164401,71.23180748805662,0.0010929530580139298
34,0.7073467157164401,71.23180748805662,0.001968473960978711
35,0.7073467157164401,71.23180748805662,0.0006685107043884123
36,0.7073467157164401,71.23180748805662,0.0013301684103621163
37,0.7073467157164401,71.23180748805662,0.0008047999407995915
38,0.7073467157164401,71.23180748805662,0.0006089775536334106
39,0.7073467157164401,71.23180748805662,0.0005637977913410319
40,0.7073467157164401,71.23180748805662,0.001318505944910666
41,0.7073467157164401,71.23180748805662,0.0006752216810781992
42,0.7073467157164401,71.23180748805662,0.0009571231904831202
43,0.7073467157164401,71.23180748805662,0.0027623688270013965
44,0.7073467157164401,71.23180748805662,0.0005603121927817028
45,0.7073467157164401,71.23180748805662,0.0004965690208888588
46,0.7073467157164401,71.23180748805662,0.002346862617072155
47,0.7073467157164401,71.23180748805662,0.0009671991605267142
48,0.7073467157164401,71.23180748805662,0.0011973224268303718
49,0.7080492302099977,71.32186262544435,0.0015371522989037457
50,0.7080492302099977,71.32186262544435,0.0008198977161869358
