iter,s,exp(mu),error
1,2.0386906368173268,73.02115544678996,0.04885758798964568
2,0.975245356174149,82.76667473994253,0.03159401541761512
3,0.8722850309248571,118.23014558593407,0.0030063519622211756
4,0.8722850309248571,118.23014558593407,0.004151810363763663
5,0.8722850309248571,118.23014558593407,0.004384459974221679
6,0.8722850309248571,118.23014558593407,0.003154193210258526
7,0.8722850309248571,118.23014558593407,0.004886360533460575
8,0.8722850309248571,118.23014558593407,0.0023661618008289846
9,0.8722850309248571,118.23014558593407,0.0035010032884500017
10,0.8722850309248571,118.23014558593407,0.0020857099415666487
11,0.8722850309248571,118.23014558593407,0.002362747527294844
12,0.8263581118923629,115.48351180984453,0.001984278753732868
13,0.8263581118923629,115.48351180984453,0.0033679955698664938
14,0.8103550643735105,121.70859195607747,0.0014161820496357382
15,0.8103550643735105,121.70859195607747,0.0025556166187105773
16,0.8103550643735105,121.70859195607747,0.001210858815548599
17,0.8038125740021069,119.86758169197586,0.0008223427713943182
18,0.8038125740021069,119.86758169197586,0.0017884465608148103
19,0.8038125740021069,119.86758169197586,0.0024090935169102214
20,0.8054476626463902,121.27167031257362,0.0014342929193883903
21,0.8186468287337743,120.2466736112604,0.0013696326488505663
22,0.8186468287337743,120.2466736112604,0.0029522561521701553
23,0.8186468287337743,120.2466736112604,0.0006168913583046656
24,0.8139492149527374,120.67928020663568,0.0009806903542853324
25,0.8099881927740977,117.88843187722179,0.0033284917729231806
26,0.8099881927740977,117.88843187722179,0.004187867248758862
27,0.8099881927740977,117.88843187722179,0.0031889133220635722
28,0.8099881927740977,117.88843187722179,0.0014754771022455677
29,0.8099881927740977,117.88843187722179,0.0009876446371968627
30,0.8099881927740977,117.88843187722179,0.0006364725508809572
31,0.8099881927740977,117.88843187722179,0.0029649855000670865
32,0.8099881927740977,117.88843187722179,0.0009075544618848069
33,0.8099881927740977,117.88843187722179,0.0009449114644714687
34,0.8099881927740977,117.88843187722179,0.0015861574424183113
35,0.8099881927740977,117.88843187722179,0.00181278515699154
36,0.8099881927740977,117.88843187722179,0.0009366359824715218
37,0.8099881927740977,117.88843187722179,0.0033223971655054344
38,0.8099881927740977,117.88843187722179,0.0010218065527851253
39,0.8089824210301249,119.54367443911933,0.0017312009007022732
40,0.8089824210301249,119.54367443911933,0.00048155500629466183
41,0.8089824210301249,119.54367443911933,0.001824769464323695
42,0.8089824210301249,119.54367443911933,0.0012320517850388179
43,0.8162082667683581,119.5794355100838,0.0010630650611551536
44,0.8162082667683581,119.5794355100838,0.00013475871547438567
45,0.8162082667683581,119.5794355100838,0.0002023748372547416
46,0.8162082667683581,119.5794355100838,0.0005211253475380904
47,0.8162082667683581,119.5794355100838,0.0025719594504212168
48,0.8162082667683581,119.5794355100838,0.0011824995328296374
49,0.8204757643198484,119.88765052643674,0.0001792299751389192
50,0.8204757643198484,119.88765052643674,0.0005027571791649313
