iter,s,exp(mu),error
1,4.25726281380373,652.5255231337908,0.045391734504056404
2,1.2287917362387937,132.8745100538544,0.02689483887635816
3,1.2287917362387937,132.8745100538544,0.02468309226947012
4,1.2287917362387937,132.8745100538544,0.02787904735334489
5,1.2287917362387937,132.8745100538544,0.027499239129571047
6,0.994652983347919,173.6505346571523,0.008792764555365639
7,0.7073978244084742,188.5986510637707,0.0025018738123051224
8,0.7073978244084742,188.5986510637707,0.0010278186562591835
9,0.7073978244084742,188.5986510637707,0.0037628984228668242
10,0.1844882770209928,184.85832821806977,0.004691425478723459
11,0.1844882770209928,184.85832821806977,0.004490363817782452
12,0.6760432330586568,183.21554630617197,0.002941239226668936
13,0.6760432330586568,183.21554630617197,0.002407670999652841
14,0.6760432330586568,183.21554630617197,0.0007185660732384934
15,0.6760432330586568,183.21554630617197,0.0012094464036138178
16,0.666051530726838,184.1807434938376,0.00151116263354956
17,0.7992387775655736,188.32865513145595,0.0022866854294212344
18,0.7992387775655736,188.32865513145595,0.0026809868719457
19,0.7992387775655736,188.32865513145595,0.0021543364171997667
20,0.7992387775655736,188.32865513145595,0.0008432954013869343
21,0.7992387775655736,188.32865513145595,0.0012369690072331462
22,0.7992387775655736,188.32865513145595,0.0009580176742339167
23,0.7992387775655736,188.32865513145595,0.0015630127967709397
24,0.7992387775655736,188.32865513145595,0.002141404777607384
25,0.7992387775655736,188.32865513145595,0.001923654185815352
26,0.8030707590778761,186.25305394708613,0.0012203227241347203
27,0.8030707590778761,186.25305394708613,0.002403396681214829
28,0.8030707590778761,186.25305394708613,0.0017526080291889693
29,0.8030707590778761,186.25305394708613,0.0015575338596823507
30,0.8030707590778761,186.25305394708613,0.0015632457827770526
31,0.8030707590778761,186.25305394708613,0.0005547508863876574
32,0.8030707590778761,186.25305394708613,0.0002864691237003515
33,0.8030707590778761,186.25305394708613,0.0008731227091528633
34,0.8030707590778761,186.25305394708613,0.0006618921940849663
35,0.8030707590778761,186.25305394708613,6.989559948074462e-05
36,0.8030707590778761,186.25305394708613,0.001957542337113276
37,0.7717865614265271,186.50617666064332,0.0006680387789351734
38,0.7717865614265271,186.50617666064332,0.0017865320419524712
39,0.7717865614265271,186.50617666064332,0.0016751110507009317
40,0.7717865614265271,186.50617666064332,0.00018455654904698135
41,0.7717865614265271,186.50617666064332,0.00117426735929696
42,0.7717865614265271,186.50617666064332,0.001483061506222654
43,0.7717865614265271,186.50617666064332,0.0010180938608531016
44,0.7717865614265271,186.50617666064332,0.0013233412238471385
45,0.7717865614265271,186.50617666064332,0.0009345773590163574
46,0.7717865614265271,186.50617666064332,0.0019754478933703867
47,0.7717865614265271,186.50617666064332,0.0012404328596935389
48,0.7717865614265271,186.50617666064332,0.0013322483196962517
49,0.7717865614265271,186.50617666064332,0.001455287503088801
50,0.7717865614265271,186.50617666064332,0.0009182575128439136
