0, 0, 0, 0, 0.0027, 0.3896
0, 0, 0, 0, 0.0080, 0.4494
0, 0, 0, 0, 0.0122, 0.4907
0, 0, 0, 0, 0.0547, 0.6964
0, 0, 0, 0, 0.1341, 0.9069
0, 0, 0, 0.0004, 0.2635, 0.9692
0, 0, 0, 0.0447, 0.7452, 0.9922
0, 0, 0.0080, 0.9345, 0.9886, 0.9871
